"","cost_category","loc_id","budget","disbursement","source","start_date","period","expenditure","disease","data_source","code","coeff","end_date"
"1934","TB/HIV","gtm",NA,0,"gf",2010-02-01,90,0,"tb","fpm_budget","T5_3",1,2010-05-01
"1935","TB/HIV","gtm",NA,0,"gf",2010-05-01,90,0,"tb","fpm_budget","T5_3",1,2010-07-29
"1936","TB/HIV","gtm",NA,0,"gf",2010-05-01,90,0,"tb","fpm_budget","T5_3",1,2010-07-29
"1937","TB/HIV","gtm",NA,0,"gf",2010-08-01,90,0,"tb","fpm_budget","T5_3",1,2010-10-29
"1938","TB/HIV","gtm",NA,0,"gf",2010-08-01,90,0,"tb","fpm_budget","T5_3",1,2010-10-29
"1939","TB/HIV","gtm",NA,0,"gf",2010-11-01,90,0,"tb","fpm_budget","T5_3",1,2011-01-29
"1940","TB/HIV","gtm",NA,0,"gf",2010-11-01,90,0,"tb","fpm_budget","T5_3",1,2011-01-29
"1941","TB/HIV","gtm",NA,0,"gf",2011-02-01,90,0,"tb","fpm_budget","T5_3",1,2011-05-01
"1942","TB/HIV","gtm",NA,0,"gf",2011-02-01,90,0,"tb","fpm_budget","T5_3",1,2011-05-01
"1943","TB/HIV","gtm",NA,0,"gf",2011-05-01,90,0,"tb","fpm_budget","T5_3",1,2011-07-29
"1944","TB/HIV","gtm",NA,0,"gf",2011-05-01,90,0,"tb","fpm_budget","T5_3",1,2011-07-29
"1945","TB/HIV","gtm",NA,0,"gf",2011-08-01,90,0,"tb","fpm_budget","T5_3",1,2011-10-29
"1946","TB/HIV","gtm",NA,0,"gf",2011-08-01,90,0,"tb","fpm_budget","T5_3",1,2011-10-29
"1947","TB/HIV","gtm",NA,0,"gf",2011-11-01,90,0,"tb","fpm_budget","T5_3",1,2012-01-29
"1948","TB/HIV","gtm",NA,0,"gf",2011-11-01,90,0,"tb","fpm_budget","T5_3",1,2012-01-29
"1949","TB/HIV","gtm",NA,0,"gf",2012-02-01,90,0,"tb","fpm_budget","T5_3",1,2012-04-30
"1950","TB/HIV","gtm",NA,0,"gf",2012-02-01,90,0,"tb","fpm_budget","T5_3",1,2012-04-30
"1951","TB/HIV","gtm",NA,0,"gf",2012-05-01,90,0,"tb","fpm_budget","T5_3",1,2012-07-29
"1952","TB/HIV","gtm",NA,0,"gf",2012-05-01,90,0,"tb","fpm_budget","T5_3",1,2012-07-29
"1953","TB/HIV","gtm",12546.5,0,"gf",2012-08-01,90,0,"tb","fpm_budget","T5_3",1,2012-10-29
"1954","TB/HIV","gtm",12546.5,0,"gf",2012-08-01,90,0,"tb","fpm_budget","T5_3",1,2012-10-29
"1955","TB/HIV","gtm",96.28,0,"gf",2012-11-01,90,0,"tb","fpm_budget","T5_3",1,2013-01-29
"1956","TB/HIV","gtm",96.28,0,"gf",2012-11-01,90,0,"tb","fpm_budget","T5_3",1,2013-01-29
"1957","TB/HIV","gtm",288.84,0,"gf",2013-02-01,90,0,"tb","fpm_budget","T5_3",1,2013-05-01
"1958","TB/HIV","gtm",288.84,0,"gf",2013-02-01,90,0,"tb","fpm_budget","T5_3",1,2013-05-01
"1959","TB/HIV","gtm",288.84,0,"gf",2013-05-01,90,0,"tb","fpm_budget","T5_3",1,2013-07-29
"1960","TB/HIV","gtm",288.84,0,"gf",2013-05-01,90,0,"tb","fpm_budget","T5_3",1,2013-07-29
"1961","TB/HIV","gtm",10781.5,0,"gf",2013-08-01,90,0,"tb","fpm_budget","T5_3",1,2013-10-29
"1962","TB/HIV","gtm",10781.5,0,"gf",2013-08-01,90,0,"tb","fpm_budget","T5_3",1,2013-10-29
"1963","TB/HIV","gtm",192.56,0,"gf",2013-11-01,90,0,"tb","fpm_budget","T5_3",1,2014-01-29
"1964","TB/HIV","gtm",192.56,0,"gf",2013-11-01,90,0,"tb","fpm_budget","T5_3",1,2014-01-29
"1965","TB/HIV","gtm",288.84,0,"gf",2014-02-01,90,0,"tb","fpm_budget","T5_3",1,2014-05-01
"1966","TB/HIV","gtm",288.84,0,"gf",2014-02-01,90,0,"tb","fpm_budget","T5_3",1,2014-05-01
"1967","TB/HIV","gtm",385.12,0,"gf",2014-05-01,90,0,"tb","fpm_budget","T5_3",1,2014-07-29
"1968","TB/HIV","gtm",385.12,0,"gf",2014-05-01,90,0,"tb","fpm_budget","T5_3",1,2014-07-29
"1969","TB/HIV - Implicar a todos los proveedores de asistencia","gtm",NA,0,"gf",2016-07-01,90,0,"tb","fpm_budget","T3_1",0.5,2016-09-28
"1970","TB/HIV - Implicar a todos los proveedores de asistencia","gtm",NA,0,"gf",2016-07-01,90,0,"tb","fpm_budget","T3_2",0.5,2016-09-28
"1971","TB/HIV - Implicar a todos los proveedores de asistencia","gtm",NA,0,"gf",2016-10-01,90,0,"tb","fpm_budget","T3_1",0.5,2016-12-29
"1972","TB/HIV - Implicar a todos los proveedores de asistencia","gtm",NA,0,"gf",2016-10-01,90,0,"tb","fpm_budget","T3_2",0.5,2016-12-29
"1973","TB/HIV - Implicar a todos los proveedores de asistencia","gtm",NA,0,"gf",2017-01-01,90,0,"tb","fpm_budget","T3_1",0.5,2017-03-31
"1974","TB/HIV - Implicar a todos los proveedores de asistencia","gtm",NA,0,"gf",2017-01-01,90,0,"tb","fpm_budget","T3_2",0.5,2017-03-31
"1975","TB/HIV - Implicar a todos los proveedores de asistencia","gtm",NA,0,"gf",2017-04-01,90,0,"tb","fpm_budget","T3_1",0.5,2017-06-29
"1976","TB/HIV - Implicar a todos los proveedores de asistencia","gtm",NA,0,"gf",2017-04-01,90,0,"tb","fpm_budget","T3_2",0.5,2017-06-29
"1977","TB/HIV - Implicar a todos los proveedores de asistencia","gtm",NA,0,"gf",2017-07-01,90,0,"tb","fpm_budget","T3_1",0.5,2017-09-28
"1978","TB/HIV - Implicar a todos los proveedores de asistencia","gtm",NA,0,"gf",2017-07-01,90,0,"tb","fpm_budget","T3_2",0.5,2017-09-28
"1979","TB/HIV - Implicar a todos los proveedores de asistencia","gtm",NA,0,"gf",2017-10-01,90,0,"tb","fpm_budget","T3_1",0.5,2017-12-29
"1980","TB/HIV - Implicar a todos los proveedores de asistencia","gtm",NA,0,"gf",2017-10-01,90,0,"tb","fpm_budget","T3_2",0.5,2017-12-29
"1981","TB/HIV - Implicar a todos los proveedores de asistencia","gtm",NA,0,"gf",2018-01-01,90,0,"tb","fpm_budget","T3_1",0.5,2018-03-31
"1982","TB/HIV - Implicar a todos los proveedores de asistencia","gtm",NA,0,"gf",2018-01-01,90,0,"tb","fpm_budget","T3_2",0.5,2018-03-31
"1983","TB/HIV - Implicar a todos los proveedores de asistencia","gtm",NA,0,"gf",2018-04-01,90,0,"tb","fpm_budget","T3_1",0.5,2018-06-29
"1984","TB/HIV - Implicar a todos los proveedores de asistencia","gtm",NA,0,"gf",2018-04-01,90,0,"tb","fpm_budget","T3_2",0.5,2018-06-29
"1985","TB/HIV - Implicar a todos los proveedores de asistencia","gtm",NA,0,"gf",2018-07-01,90,0,"tb","fpm_budget","T3_1",0.5,2018-09-28
"1986","TB/HIV - Implicar a todos los proveedores de asistencia","gtm",NA,0,"gf",2018-07-01,90,0,"tb","fpm_budget","T3_2",0.5,2018-09-28
"1987","TB/HIV - Implicar a todos los proveedores de asistencia","gtm",NA,0,"gf",2018-10-01,90,0,"tb","fpm_budget","T3_1",0.5,2018-12-29
"1988","TB/HIV - Implicar a todos los proveedores de asistencia","gtm",NA,0,"gf",2018-10-01,90,0,"tb","fpm_budget","T3_2",0.5,2018-12-29
"1989","TB/HIV - Implicar a todos los proveedores de asistencia","gtm",NA,0,"gf",2019-01-01,90,0,"tb","fpm_budget","T3_1",0.5,2019-03-31
"1990","TB/HIV - Implicar a todos los proveedores de asistencia","gtm",NA,0,"gf",2019-01-01,90,0,"tb","fpm_budget","T3_2",0.5,2019-03-31
"1991","TB/HIV - Implicar a todos los proveedores de asistencia","gtm",NA,0,"gf",2019-04-01,90,0,"tb","fpm_budget","T3_1",0.5,2019-06-29
"1992","TB/HIV - Implicar a todos los proveedores de asistencia","gtm",NA,0,"gf",2019-04-01,90,0,"tb","fpm_budget","T3_2",0.5,2019-06-29
"1993","TB/HIV - Intervenciones conjuntas en tuberculosis/VIH","gtm",NA,0,"gf",2016-07-01,90,0,"tb","fpm_budget","T5_3",1,2016-09-28
"1994","TB/HIV - Intervenciones conjuntas en tuberculosis/VIH","gtm",9638.35254489974,0,"gf",2016-10-01,90,0,"tb","fpm_budget","T5_3",1,2016-12-29
"1995","TB/HIV - Intervenciones conjuntas en tuberculosis/VIH","gtm",3950.68945103994,0,"gf",2017-01-01,90,0,"tb","fpm_budget","T5_3",1,2017-03-31
"1996","TB/HIV - Intervenciones conjuntas en tuberculosis/VIH","gtm",13589.0419959397,0,"gf",2017-04-01,90,0,"tb","fpm_budget","T5_3",1,2017-06-29
"1997","TB/HIV - Intervenciones conjuntas en tuberculosis/VIH","gtm",NA,0,"gf",2017-07-01,90,0,"tb","fpm_budget","T5_3",1,2017-09-28
"1998","TB/HIV - Intervenciones conjuntas en tuberculosis/VIH","gtm",9982.14921938522,0,"gf",2017-10-01,90,0,"tb","fpm_budget","T5_3",1,2017-12-29
"1999","TB/HIV - Intervenciones conjuntas en tuberculosis/VIH","gtm",NA,0,"gf",2018-01-01,90,0,"tb","fpm_budget","T5_3",1,2018-03-31
"2000","TB/HIV - Intervenciones conjuntas en tuberculosis/VIH","gtm",9982.14921938522,0,"gf",2018-04-01,90,0,"tb","fpm_budget","T5_3",1,2018-06-29
"2001","TB/HIV - Intervenciones conjuntas en tuberculosis/VIH","gtm",NA,0,"gf",2018-07-01,90,0,"tb","fpm_budget","T5_3",1,2018-09-28
"2002","TB/HIV - Intervenciones conjuntas en tuberculosis/VIH","gtm",10339.9470173501,0,"gf",2018-10-01,90,0,"tb","fpm_budget","T5_3",1,2018-12-29
"2003","TB/HIV - Intervenciones conjuntas en tuberculosis/VIH","gtm",NA,0,"gf",2019-01-01,90,0,"tb","fpm_budget","T5_3",1,2019-03-31
"2004","TB/HIV - Intervenciones conjuntas en tuberculosis/VIH","gtm",10339.9470173501,0,"gf",2019-04-01,90,0,"tb","fpm_budget","T5_3",1,2019-06-29
"2005","TB/HIV - Poblaciones clave afectadas","gtm",NA,0,"gf",2016-07-01,90,0,"tb","fpm_budget","T5_1",1,2016-09-28
"2006","TB/HIV - Poblaciones clave afectadas","gtm",NA,0,"gf",2016-10-01,90,0,"tb","fpm_budget","T5_1",1,2016-12-29
"2007","TB/HIV - Poblaciones clave afectadas","gtm",NA,0,"gf",2017-01-01,90,0,"tb","fpm_budget","T5_1",1,2017-03-31
"2008","TB/HIV - Poblaciones clave afectadas","gtm",NA,0,"gf",2017-04-01,90,0,"tb","fpm_budget","T5_1",1,2017-06-29
"2009","TB/HIV - Poblaciones clave afectadas","gtm",NA,0,"gf",2017-07-01,90,0,"tb","fpm_budget","T5_1",1,2017-09-28
"2010","TB/HIV - Poblaciones clave afectadas","gtm",NA,0,"gf",2017-10-01,90,0,"tb","fpm_budget","T5_1",1,2017-12-29
"2011","TB/HIV - Poblaciones clave afectadas","gtm",NA,0,"gf",2018-01-01,90,0,"tb","fpm_budget","T5_1",1,2018-03-31
"2012","TB/HIV - Poblaciones clave afectadas","gtm",NA,0,"gf",2018-04-01,90,0,"tb","fpm_budget","T5_1",1,2018-06-29
"2013","TB/HIV - Poblaciones clave afectadas","gtm",NA,0,"gf",2018-07-01,90,0,"tb","fpm_budget","T5_1",1,2018-09-28
"2014","TB/HIV - Poblaciones clave afectadas","gtm",NA,0,"gf",2018-10-01,90,0,"tb","fpm_budget","T5_1",1,2018-12-29
"2015","TB/HIV - Poblaciones clave afectadas","gtm",NA,0,"gf",2019-01-01,90,0,"tb","fpm_budget","T5_1",1,2019-03-31
"2016","TB/HIV - Poblaciones clave afectadas","gtm",NA,0,"gf",2019-04-01,90,0,"tb","fpm_budget","T5_1",1,2019-06-29
"2017","TB/HIV - Prestación de servicios de atención de la tuberculosis en la comunidad","gtm",NA,0,"gf",2016-07-01,90,0,"tb","fpm_budget","T1_1",1,2016-09-28
"2018","TB/HIV - Prestación de servicios de atención de la tuberculosis en la comunidad","gtm",NA,0,"gf",2016-10-01,90,0,"tb","fpm_budget","T1_1",1,2016-12-29
"2019","TB/HIV - Prestación de servicios de atención de la tuberculosis en la comunidad","gtm",NA,0,"gf",2017-01-01,90,0,"tb","fpm_budget","T1_1",1,2017-03-31
"2020","TB/HIV - Prestación de servicios de atención de la tuberculosis en la comunidad","gtm",NA,0,"gf",2017-04-01,90,0,"tb","fpm_budget","T1_1",1,2017-06-29
"2021","TB/HIV - Prestación de servicios de atención de la tuberculosis en la comunidad","gtm",NA,0,"gf",2017-07-01,90,0,"tb","fpm_budget","T1_1",1,2017-09-28
"2022","TB/HIV - Prestación de servicios de atención de la tuberculosis en la comunidad","gtm",NA,0,"gf",2017-10-01,90,0,"tb","fpm_budget","T1_1",1,2017-12-29
"2023","TB/HIV - Prestación de servicios de atención de la tuberculosis en la comunidad","gtm",NA,0,"gf",2018-01-01,90,0,"tb","fpm_budget","T1_1",1,2018-03-31
"2024","TB/HIV - Prestación de servicios de atención de la tuberculosis en la comunidad","gtm",NA,0,"gf",2018-04-01,90,0,"tb","fpm_budget","T1_1",1,2018-06-29
"2025","TB/HIV - Prestación de servicios de atención de la tuberculosis en la comunidad","gtm",NA,0,"gf",2018-07-01,90,0,"tb","fpm_budget","T1_1",1,2018-09-28
"2026","TB/HIV - Prestación de servicios de atención de la tuberculosis en la comunidad","gtm",NA,0,"gf",2018-10-01,90,0,"tb","fpm_budget","T1_1",1,2018-12-29
"2027","TB/HIV - Prestación de servicios de atención de la tuberculosis en la comunidad","gtm",NA,0,"gf",2019-01-01,90,0,"tb","fpm_budget","T1_1",1,2019-03-31
"2028","TB/HIV - Prestación de servicios de atención de la tuberculosis en la comunidad","gtm",NA,0,"gf",2019-04-01,90,0,"tb","fpm_budget","T1_1",1,2019-06-29
"2029","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",16247.3333333333,0,"gf",2014-04-01,90,0,"hiv","fpm_budget","H3",1,2014-06-29
"2030","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",16247.3333333333,0,"gf",2014-07-01,90,0,"hiv","fpm_budget","H3",1,2014-09-28
"2031","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",16247.3333333333,0,"gf",2014-10-01,90,0,"hiv","fpm_budget","H3",1,2014-12-29
"2032","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",36751.25,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","H3",1,2015-03-31
"2033","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",36751.25,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","H3",1,2015-06-29
"2034","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",36751.25,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","H3",1,2015-09-28
"2035","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",36751.25,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","H3",1,2015-12-29
"2036","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",24567.7221290323,0,"gf",2016-01-01,90,0,"hiv","fpm_budget","H3",1,2016-03-30
"2037","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",24567.7221290323,0,"gf",2016-04-01,90,0,"hiv","fpm_budget","H3",1,2016-06-29
"2038","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",24567.7221290323,0,"gf",2016-07-01,90,0,"hiv","fpm_budget","H3",1,2016-09-28
"2039","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",NA,0,"gf",2016-10-01,90,0,"hiv","fpm_budget","H3",1,2016-12-29
"2040","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",0,0,"gf",2013-10-01,90,0,"hiv","fpm_budget","H3",1,2013-12-29
"2041","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",0,0,"gf",2014-01-01,90,0,"hiv","fpm_budget","H3",1,2014-03-31
"2042","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",0,0,"gf",2014-04-01,90,0,"hiv","fpm_budget","H3",1,2014-06-29
"2043","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",1033119.31145895,0,"gf",2014-07-01,90,0,"hiv","fpm_budget","H3",1,2014-09-28
"2044","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",465534.79643331,0,"gf",2014-10-01,90,0,"hiv","fpm_budget","H3",1,2014-12-29
"2045","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",155889.991106027,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","H3",1,2015-03-31
"2046","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",857746.580002779,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","H3",1,2015-06-29
"2047","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",801470.334466245,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","H3",1,2015-09-28
"2048","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",1350915.14541529,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","H3",1,2015-12-29
"2049","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",151121.941404505,0,"gf",2016-01-01,90,0,"hiv","fpm_budget","H3",1,2016-03-30
"2050","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",952452.77,0,"gf",2016-04-01,90,0,"hiv","fpm_budget","H3",1,2016-06-29
"2051","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",628483.903,0,"gf",2016-07-01,90,0,"hiv","fpm_budget","H3",1,2016-09-28
"2052","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",0,0,"gf",2010-10-01,90,0,"hiv","fpm_budget","H3",1,2010-12-29
"2053","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",89782,0,"gf",2011-01-01,90,0,"hiv","fpm_budget","H3",1,2011-03-31
"2054","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",346226,0,"gf",2011-04-01,90,0,"hiv","fpm_budget","H3",1,2011-06-29
"2055","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",346226,0,"gf",2011-07-01,90,0,"hiv","fpm_budget","H3",1,2011-09-28
"2056","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",352340,0,"gf",2011-10-01,90,0,"hiv","fpm_budget","H3",1,2011-12-29
"2057","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",354770,0,"gf",2012-01-01,90,0,"hiv","fpm_budget","H3",1,2012-03-30
"2058","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",472622,0,"gf",2012-04-01,90,0,"hiv","fpm_budget","H3",1,2012-06-29
"2059","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",400537,0,"gf",2012-07-01,90,0,"hiv","fpm_budget","H3",1,2012-09-28
"2060","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",435611,0,"gf",2012-10-01,90,0,"hiv","fpm_budget","H3",1,2012-12-29
"2061","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",414885,0,"gf",2013-01-01,90,0,"hiv","fpm_budget","H3",1,2013-03-31
"2062","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",398545,0,"gf",2013-04-01,90,0,"hiv","fpm_budget","H3",1,2013-06-29
"2063","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",374367,0,"gf",2013-07-01,90,0,"hiv","fpm_budget","H3",1,2013-09-28
"2064","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",336470,0,"gf",2013-10-01,90,0,"hiv","fpm_budget","H3",1,2013-12-29
"2065","Treatment: Antiretroviral treatment (ARV) and monitoring","gtm",330335,0,"gf",2014-01-01,90,0,"hiv","fpm_budget","H3",1,2014-03-31
"2066","Treatment: Diagnosis","gtm",0,0,"gf",2011-04-01,90,0,"malaria","fpm_budget","M1_2",1,2011-06-29
"2067","Treatment: Diagnosis","gtm",0,0,"gf",2011-04-01,90,0,"malaria","fpm_budget","M1_2",1,2011-06-29
